id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
710503056483408900,Rental unit in Älvsjö · ★4.79 · 1 bedroom · 1 bed · 1 bath,448879879,Johan,,Älvsjö,59.27742,18.00391,Entire home/apt,554,2,117,2023-12-19,7.45,1,83,86,
710543227860147010,Rental unit in Södermalm · ★4.64 · 2 bedrooms · 2 beds · 1.5 shared baths,25789563,Mary,,Södermalms,59.31624,18.03967,Private room,2143,3,14,2023-09-03,0.90,1,83,12,
710847201451608271,Rental unit in Kungsholmen · 1 bedroom · 1 bed · 1 bath,10635655,Oscar,,Kungsholmens,59.33229,18.03989,Entire home/apt,,4,1,2022-09-27,0.07,1,0,0,
711234996094955592,Boat in Östermalm · ★5.0 · 4 bedrooms · 7 beds · 4 baths,103670971,Olle,,Östermalms,59.33234,18.08144,Entire home/apt,,1,3,2023-08-29,0.38,4,0,3,
711344474616731481,Home in Enskede-Årsta-Vantör · ★4.48 · 1 bedroom · 1 bed · 1.5 shared baths,34989734,Katja,,Enskede-Årsta-Vantörs,59.27767,18.03473,Private room,,1,23,2023-05-14,1.46,6,0,13,
711625637069211798,Condo in Södermalm · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,133318164,Sara,,Södermalms,59.30918882935018,18.08255396783352,Entire home/apt,2150,10,8,2023-10-29,0.54,3,360,6,
711973071016066169,Rental unit in Södermalm · ★4.96 · 1 bedroom · 2 beds · 1 bath,158434509,Camilla,,Södermalms,59.31599,18.05278,Entire home/apt,1095,2,72,2023-12-19,4.66,1,0,53,
713554707727765146,Condo in Kungsholmen · 1 bedroom · 1 bed · 1 bath,23250856,Henrik,,Kungsholmens,59.32737,18.03737,Entire home/apt,,10,1,2022-11-09,0.07,1,0,0,
714200671620770427,Condo in Södermalm · ★5.0 · 1 bedroom · 1 bed · 1 bath,370817394,Therese,,Södermalms,59.3132,18.07687,Entire home/apt,1500,3,11,2023-09-10,0.79,1,20,9,
714330273778261544,Rental unit in Hägersten-Liljeholmen · ★4.20 · 1 bedroom · 2 beds · 1 shared bath,478130264,Helena,,Hägersten-Liljeholmens,59.30632,18.00853,Private room,650,1,5,2023-10-13,0.33,1,360,2,
714539267519942988,Home in Farsta distrikt · 3 bedrooms · 4 beds · 2 baths,479251434,Torbjörn,,Farsta,59.25958,18.11922,Entire home/apt,,4,1,2022-11-06,0.07,1,0,0,
715119781875556098,Condo in Kungsholmen · ★4.33 · 1 bedroom · 1 bed · 1 shared bath,479354831,Pan,,Kungsholmens,59.33463,18.03399,Private room,528,5,6,2023-06-13,0.40,3,360,4,
715170483659422790,Condo in Södermalm · ★4.71 · 1 bedroom · 1 bed · 1 bath,103319050,Alexander,,Södermalms,59.31576,18.03313,Entire home/apt,861,2,13,2023-12-11,0.89,1,0,9,
715782078995598920,Rental unit in Södermalm · ★4.60 · 1 bedroom · 1 bed · 1.5 shared baths,19968436,Ayse,,Södermalms,59.30936,18.08261,Private room,875,2,5,2022-12-05,0.33,1,74,0,
715934767641008854,Condo in Hägersten-Liljeholmen · ★4.91 · 2 bedrooms · 5 beds · 1 bath,5623461,Sebastian,,Hägersten-Liljeholmens,59.31662,18.00771,Entire home/apt,1350,4,11,2023-09-25,0.80,1,7,10,
717236047500812524,Condo in Stockholm · ★4.94 · 1 bedroom · 1 bed · 1 bath,4365238,Louise,,Kungsholmens,59.33477,18.00438,Entire home/apt,1400,3,16,2023-12-03,1.10,1,34,15,
718585887156943297,Condo in Tensta · 1 bedroom · 3 beds · 1 bath,31950905,Shahab,,Spånga-Tensta,59.39729,17.88785,Entire home/apt,425,10,1,2022-11-01,0.07,1,332,0,
718679622547928019,Condo in Bromma · 2 bedrooms · 1 bed · 1 bath,77635794,Jasmine,,Bromma,59.33817,17.94169,Entire home/apt,,30,0,,,1,0,0,
718823363018712625,Villa in Bromma · ★4.88 · 4 bedrooms · 4 beds · 2 baths,220860397,Sofia,,Bromma,59.32591,17.92269,Entire home/apt,3300,3,25,2023-10-23,1.67,17,169,17,
718838478197548685,Condo in Norrmalm · 1 bedroom · 1 bed · 1 bath,49639512,Sophie,,Norrmalms,59.3485,18.06014,Entire home/apt,3143,14,2,2023-10-01,0.14,1,7,1,
719989640159556088,Condo in Södermalm · ★5.0 · 1 bedroom · 2 beds · 1 bath,38748640,David,,Södermalms,59.30413,18.09958,Entire home/apt,700,5,4,2023-09-23,0.46,1,67,4,
720049194887563271,Villa in Hägersten-Liljeholmen · 4 bedrooms · 5 beds · 1.5 baths,574447,Sarah,,Hägersten-Liljeholmens,59.29321,17.94672,Entire home/apt,3000,2,1,2022-12-30,0.08,1,50,1,
720083776330842193,Rental unit in Norrmalm · ★4.75 · Studio · 2 beds · 1 bath,135323554,Andreas,,Norrmalms,59.34822,18.0382,Entire home/apt,1430,1,47,2023-12-10,3.07,35,0,36,
720105377930239475,Condo in Kungsholmen · ★4.33 · 1 bedroom · 1 bed · 1 shared bath,479354831,Pan,,Kungsholmens,59.33531,18.0323,Private room,1228,30,3,2023-05-26,0.23,3,364,2,
720110360850712614,Condo in Kungsholmen · ★4.76 · 1 bedroom · 2 beds · 1 shared bath,479354831,Pan,,Kungsholmens,59.33499,18.03209,Private room,1228,30,17,2023-07-10,1.19,3,361,14,
720261685548315834,Villa in Bromma · ★4.95 · 4 bedrooms · 4 beds · 2 baths,220860397,Sofia,,Bromma,59.31884,17.95175,Entire home/apt,3089,2,21,2023-12-12,1.46,17,68,19,
720361779003435126,Rental unit in Kungsholmen · ★4.82 · 1 bedroom · 1 bath,152932343,Nesma,,Kungsholmens,59.33652,18.01355,Entire home/apt,1685,2,22,2023-10-29,1.52,1,363,14,
720801356674458241,Loft in Kungsholmen · ★4.93 · 1 bedroom · 1 bed · 1 bath,183291510,Oskar,,Kungsholmens,59.32665,18.01186,Entire home/apt,,1,15,2023-07-30,1.13,1,0,12,
721002756237094362,Condo in Bromma · 1 bedroom · 2 beds · 1 bath,105296592,Andrea,,Bromma,59.333575271482175,17.979393749330796,Entire home/apt,,3,2,2023-10-02,0.43,1,0,2,
723050472196980917,Condo in Norrmalm · ★4.94 · 1 bedroom · 1 bed · 1 bath,142736033,Johanna,,Norrmalms,59.34578,18.05636,Entire home/apt,1093,2,35,2023-12-03,2.36,1,15,29,
723508470219936502,Condo in Hägersten-Liljeholmen · ★4.79 · 1 bedroom · 2 beds · 1.5 baths,417956386,Sofia,,Hägersten-Liljeholmens,59.29442,17.96793,Entire home/apt,990,1,14,2023-09-06,0.95,1,360,8,
723810593568665383,Rental unit in Blackeberg · 1 bedroom · 1 bed · 1 bath,20153703,Mikael,,Bromma,59.34748,17.88593,Entire home/apt,421,10,0,,,1,358,0,
723849264982905686,Condo in Bromma · ★4.87 · 1 bedroom · 1 bed · 1 bath,302740577,Måns,,Bromma,59.33732,17.97723,Entire home/apt,900,2,15,2023-10-08,1.14,1,185,12,
723902360737099814,Condo in Kungsholmen · 1 bedroom · 2 beds · 1 bath,480993528,Amelie,,Kungsholmens,59.33314,18.0388,Entire home/apt,,4,1,2022-10-12,0.07,1,0,0,
724275239030369663,Rental unit in Bromma · ★4.92 · Studio · 2 beds · 1 bath,481063447,Peter,,Bromma,59.334555391510094,17.981409542262554,Entire home/apt,900,2,35,2023-12-13,2.47,1,0,28,
724589033700334180,Condo in Kungsholmen · ★5.0 · 1 bedroom · 2 beds · 1 bath,80524169,Anna,,Kungsholmens,59.32267,17.99072,Entire home/apt,1216,3,4,2023-05-15,0.27,1,85,2,
724644142908307303,Villa in Hässelby-Vällingby · 5 bedrooms · 2.5 baths,445048244,Mattias,,Hässelby-Vällingby,59.37687,17.82963,Entire home/apt,1000,30,0,,,1,87,0,
724694521129334759,Rental unit in Norrmalm · ★4.95 · 1 bedroom · 1 private bath,109030561,Carl,,Norrmalms,59.33974429566033,18.03536418825388,Private room,1017,2,22,2023-12-10,2.77,1,165,22,
725313456192873769,Rental unit in Södermalm · 1 bedroom · 1 bed · 1 bath,34204566,Malin,,Södermalms,59.30966421576566,18.079925067722797,Entire home/apt,2200,7,2,2023-07-02,0.14,1,79,1,
726538996466479754,Rental unit in Södermalm · ★5.0 · 1 bedroom · 2 beds · 1 bath,102085090,Sani,,Södermalms,59.30947929999999,18.0652783,Entire home/apt,,1,5,2023-01-08,0.37,1,0,2,
726597275190851754,Rental unit in Södermalm · 1 bedroom · 1 bed · 1 bath,478497244,Erik,,Södermalms,59.31827,18.03447,Entire home/apt,1500,3,2,2023-10-16,0.67,1,147,2,
726719890039682511,Rental unit in Älvsjö · 1 bedroom · 2 beds · 1.5 baths,481368912,Susanne,,Älvsjö,59.29009,17.99849,Entire home/apt,1129,2,1,2022-12-22,0.08,1,90,0,
727288535160287754,Rental unit in Älvsjö · ★4.95 · 1 bedroom · 1 bed · 1 bath,252276377,Ylva,,Älvsjö,59.2700322,17.9723485,Entire home/apt,736,1,60,2023-12-10,4.17,2,0,53,
728232060051905008,Condo in Norrmalm · ★4.98 · 2 bedrooms · 2 beds · 1.5 baths,15057624,Helene,,Norrmalms,59.336701,18.0588515,Entire home/apt,2770,2,51,2023-11-20,3.41,1,47,37,
728706245035788075,Condo in Hägersten-Liljeholmen · ★5.0 · 3 bedrooms · 3 beds · 2 baths,190054861,Peter,,Hägersten-Liljeholmens,59.30522,18.03747,Entire home/apt,4250,3,21,2023-12-25,1.51,1,0,19,
728764956693257549,Condo in Södermalm · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,22851357,Stina,,Södermalms,59.318763492608774,18.038878140077983,Entire home/apt,,4,8,2023-08-26,1.30,1,0,8,
728765539578860169,Townhouse in Hässelby-Vällingby · ★4.88 · 1 bedroom · 1 bed · 2 shared baths,38948279,Susanne,,Hässelby-Vällingby,59.37960709999999,17.8620145,Private room,414,2,8,2023-07-22,0.53,2,177,4,
728889107618733892,Rental unit in Kungsholmen · ★5.0 · 1 bedroom · 1 bed · 1 bath,48475946,Cecilia,,Kungsholmens,59.33026,18.04642,Entire home/apt,1300,2,7,2023-07-13,0.49,1,57,3,
728976231833206114,Villa in Bromma · 4 bedrooms · 4 beds · 2 baths,34881529,Johanna,,Bromma,59.35271,17.90091,Entire home/apt,2000,3,0,,,1,340,0,
729362120639673246,Serviced apartment in Södermalm · ★5.0 · 2 bedrooms · 4 beds · 1 bath,333350722,HOMEstate,,Södermalms,59.31762629999999,18.0719112,Entire home/apt,999,29,4,2023-10-31,0.33,5,166,4,
730325840401332337,Rental unit in Hägersten-Liljeholmen · ★4.44 · 1 bedroom · 1 bed · 1.5 baths,63238199,Freja,,Hägersten-Liljeholmens,59.28986,17.98904,Entire home/apt,800,3,9,2023-09-10,0.61,1,361,7,
731693292507520467,Rental unit in Kungsholmen · ★4.76 · 1 bedroom · 1 bed · 1 bath,390614369,Charlotta,,Kungsholmens,59.32966,18.04761,Entire home/apt,1108,6,20,2023-12-11,1.54,7,0,19,
731705966346848839,Condo in Kungsholmen · ★New · 1 bedroom · 1 bed · 1 bath,106601507,Malin,,Kungsholmens,59.33009513795809,18.03633353412497,Entire home/apt,500,20,0,,,1,90,0,
731814113034619610,Condo in Kungsholmen · ★4.95 · Studio · 2 beds · 1 bath,1027549,William,,Kungsholmens,59.33427,18.0318,Entire home/apt,701,1,21,2023-10-31,3.20,24,143,21,
732485674464200200,Townhouse in Sollentuna · 2 bedrooms · 4 beds · 1 shared bath,482626575,Srinivas,,Rinkeby-Tensta,59.43086387610349,17.915217537976503,Private room,600,1,1,2023-05-02,0.12,1,364,1,
732570839152271379,Condo in Norrmalm · ★4.80 · Studio · 1 bed · 1 bath,286054065,Clara,,Norrmalms,59.34594,18.04829,Entire home/apt,1500,3,10,2023-09-07,0.68,1,171,8,
732976594418831691,Condo in Kungsholmen · ★4.81 · 1 bedroom · 2 beds · 1 bath,166621834,Katarina,,Kungsholmens,59.33148,18.02375,Entire home/apt,,1,16,2023-04-09,1.23,1,0,12,
732985520981025433,Rental unit in Södermalm · 2 bedrooms · 3 beds · 1 bath,30658514,Carolina,,Södermalms,59.30433790000001,18.1074,Entire home/apt,1463,4,2,2023-09-03,0.41,1,0,2,
733278073269244630,Rental unit in Södermalm · ★4.72 · 1 bedroom · 1 bed · 1.5 baths,481719687,Melva,,Södermalms,59.32337,18.07402,Entire home/apt,1300,3,29,2023-12-17,2.01,1,170,22,
733980168808468896,Rental unit in Blackeberg · 1 bedroom · 1 bed · 1 shared bath,31845929,Solar,,Bromma,59.3460087858693,17.883639477734874,Private room,450,5,0,,,2,88,0,
734062918487543092,Home in Farsta distrikt · 2 bedrooms · 2 beds · 1.5 baths,15139531,Eva,,Farsta,59.26954,18.07904,Entire home/apt,,21,1,2023-01-04,0.08,1,0,1,
734531828237997526,Condo in Stockholm · ★New · 1 bedroom · 1 bed · 1 bath,382294047,Fabian,,Norrmalms,59.34970128351334,18.04825208456644,Entire home/apt,1600,1,0,,,1,4,0,
734692085352736313,Condo in Enskede-Årsta-Vantör · 1 bedroom · 1 bed · 1 bath,32924009,Maja,,Enskede-Årsta-Vantörs,59.29762,18.04888,Entire home/apt,,10,0,,,1,0,0,
734741709688320777,Condo in Hägersten-Liljeholmen · ★5.0 · 1 bedroom · 1 bed · 1 bath,2876619,Jack,,Hägersten-Liljeholmens,59.30205,18.0054,Entire home/apt,1200,3,11,2023-12-11,0.99,1,80,11,
734785293192602344,Condo in Södermalm · ★4.75 · 2 bedrooms · 2 beds · 1 bath,399525152,Richard,,Södermalms,59.31494,18.04586,Entire home/apt,1629,3,16,2023-08-13,1.13,1,3,15,
735167548895261782,Condo in Södermalm · ★4.80 · Studio · 2 beds · 1 bath,455682089,Anton,,Södermalms,59.3203,18.06884,Entire home/apt,1371,2,87,2023-12-27,7.31,3,240,87,
735305549894700037,Loft in Östermalm · ★5.0 · 2 bedrooms · 2 beds · 1 bath,483142961,Alexander,,Norrmalms,59.34747,18.06421,Entire home/apt,2590,3,6,2023-08-12,0.43,1,56,4,
735406208874323613,Home in Enskede-Årsta-Vantör · ★4.67 · Studio · 1 bed · 1 shared bath,34989734,Katja,,Enskede-Årsta-Vantörs,59.27888,18.03682,Private room,700,1,21,2023-07-09,1.43,6,362,13,
736032697459692050,Condo in Hammarbyhöjden · ★5.0 · 1 bedroom · 2 beds · 1 bath,134402703,Maja,,Skarpnäcks,59.29621083923831,18.08951253016359,Entire home/apt,800,25,8,2023-09-25,0.56,1,179,3,
736662188619828534,Condo in Hägersten-Liljeholmen · ★4.58 · 1 bedroom · 3 beds · 1 bath,6569555,Viktoria,,Hägersten-Liljeholmens,59.29779,17.9631,Entire home/apt,950,3,12,2023-11-19,0.97,1,365,11,
736872702374329513,Townhouse in Bromma · 3 bedrooms · 3 beds · 3 baths,8079297,Charlotte,,Bromma,59.33943,17.96366,Entire home/apt,1500,4,1,2023-07-15,0.18,1,50,1,
737039782423794042,Condo in Norrmalm · ★4.91 · 1 bedroom · 1 bed · 1 bath,121154825,Lisa,,Norrmalms,59.34464,18.05735,Entire home/apt,,3,22,2023-07-28,1.58,1,0,15,
737684226996977868,Condo in Enskede-Årsta-Vantör · 1 bedroom · 1 bed · 1 bath,238788306,Joanna,,Enskede-Årsta-Vantörs,59.29053,18.03322,Entire home/apt,,7,0,,,1,0,0,
738152560922606031,Tiny home in Enskede-Årsta-Vantör · ★4.95 · 1 bed · 1 bath,200339990,Valentina,,Enskede-Årsta-Vantörs,59.27082,18.02197,Entire home/apt,460,2,37,2023-12-14,2.61,1,313,34,
738345872326880933,Condo in Norrmalm · ★5.0 · 1 bedroom · 1 bed · 1 bath,478551379,Joakim,,Norrmalms,59.33727,18.05574,Entire home/apt,1400,4,7,2023-09-14,1.01,1,5,7,
738353308699425031,Villa in Älvsjö · 3 bedrooms · 3 beds · 2 baths,105821661,Sten,,Älvsjö,59.27999,17.9654,Entire home/apt,750,1,2,2023-03-05,0.20,2,0,2,
739077564951396300,Condo in Älvsjö · 1 bedroom · 1 bed · 1.5 baths,483836205,Guissela,,Älvsjö,59.279922,18.0128046,Entire home/apt,610,90,0,,,1,263,0,
739665142238893601,Rental unit in Kungsholmen · ★4.77 · 2 bedrooms · 2 beds · 1 bath,415519381,Susanne,,Kungsholmens,59.3318324,18.0151826,Entire home/apt,1471,1,48,2023-12-11,3.90,1,154,47,
740311049790704620,Rental unit in Södermalm · ★4.93 · 1 bedroom · 1 bed · 1 bath,390614369,Charlotta,,Södermalms,59.32443,18.07448,Entire home/apt,1410,3,59,2023-12-17,4.23,7,322,50,
740601701805933380,Condo in Farsta distrikt · ★4.33 · 2 bedrooms · 2 beds · 2 baths,23017927,Anett,,Farsta,59.2560546,18.1062091,Entire home/apt,1290,2,15,2023-11-12,1.11,1,254,14,
741004112769025180,Aparthotel in Hägersten-Liljeholmen · 1 bedroom · 2 beds · 1 bath,446335267,Michael,,Hägersten-Liljeholmens,59.29862,18.01675,Private room,1096,1,0,,,5,347,0,
741060401738497310,Condo in Södermalm · 1 bedroom · 1 bed · 1 bath,484223036,Anton,,Södermalms,59.31435,18.08856,Entire home/apt,1122,90,0,,,1,365,0,
742380180177183738,Rental unit in Enskede-Årsta-Vantör · ★4.71 · 2 bedrooms · 3 beds · 1.5 baths,406625068,Shahadat,,Enskede-Årsta-Vantörs,59.2636148,18.010173,Entire home/apt,,3,7,2022-12-14,0.49,1,0,0,
742617346368234691,Rental unit in Husby · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,26943215,Sadie,,Rinkeby-Tensta,59.40731,17.9257,Private room,485,2,8,2023-10-31,0.63,2,362,7,
743505254161383530,Villa in Älvsjö · 4 bedrooms · 4 beds · 1 bath,69767393,Erik,,Älvsjö,59.275410660999825,17.958317249783246,Entire home/apt,2414,3,1,2023-07-06,0.17,1,264,1,
744667921084080340,Condo in Östermalm · 1 bedroom · 1 bed · 1 bath,135068624,Jean-Pierre,,Östermalms,59.34908,18.09893,Entire home/apt,3000,1,0,,,1,363,0,
745368900455126501,Villa in Bromma · ★5.0 · 5 bedrooms · 5 beds · 2.5 baths,34932671,Helena,,Bromma,59.32698885928804,17.97259783957966,Entire home/apt,4000,3,4,2023-08-11,0.72,1,47,4,
745587595168002853,Condo in Hägersten-Liljeholmen · 1 bedroom · 2 beds · 1 bath,95859052,Léon,,Hägersten-Liljeholmens,59.30659,17.9952,Entire home/apt,,2,0,,,1,0,0,
745652802148996527,Home in Älvsjö · ★4.83 · 3 bedrooms · 3 beds · 2 baths,478391166,Sofie,,Älvsjö,59.28145,17.99482,Entire home/apt,,2,6,2023-02-25,0.46,1,0,4,
745685547266042371,Condo in Norrmalm · ★4.85 · 1 bedroom · 1 bed · 1 bath,380333380,Sebastian,,Norrmalms,59.33751,18.05225,Entire home/apt,1500,4,13,2023-12-21,1.02,1,150,12,
746849356351729237,Condo in Södermalm · 2 bedrooms · 4 beds · 1.5 baths,30578256,Linda,,Södermalms,59.31062619999999,18.0591433,Entire home/apt,1400,6,2,2023-08-06,0.29,1,219,2,
747489751871679803,Bed and breakfast in Kungsholmen · 1 bedroom · 1 bed · 1.5 baths,485403169,Ebba,,Kungsholmens,59.34005,18.0079,Private room,1050,2,1,2023-09-16,0.29,1,360,1,
748136187546960194,Rental unit in Kista · 1 bedroom · 1 bed · 1 shared bath,172861364,Manohar,,Rinkeby-Tensta,59.40202,17.94262,Private room,300,20,0,,,1,365,0,
748199855050708113,Condo in Norrmalm · ★5.0 · 2 bedrooms · 2 beds · 1 bath,346654718,Oscar,,Norrmalms,59.34179329999999,18.0361275,Entire home/apt,,4,4,2023-10-16,0.57,1,0,4,
748955348984264507,Condo in Södermalm · ★5.0 · 3 bedrooms · 3 beds · 2 baths,485627731,Stefan,,Södermalms,59.3180916794221,18.036541972261677,Entire home/apt,3600,2,4,2023-08-21,0.73,1,90,4,
749066432498087586,Rental unit in Stockholm · 1 bedroom · 1 bed · 1 bath,65698908,Pär,,Norrmalms,59.33038,18.06932,Entire home/apt,1242,10,1,2023-08-14,0.22,1,14,1,
749651285872917342,Serviced apartment in Södermalm · 4 bedrooms · 4 beds · 2 baths,361529221,Martin,,Södermalms,59.31927,18.05646,Entire home/apt,17500,7,0,,,3,365,0,
750019556418788652,Condo in Kungsholmen · ★4.72 · 1 bedroom · 1 bed · 1.5 baths,485818133,Erik,,Kungsholmens,59.33588,18.0266,Entire home/apt,900,1,25,2023-07-23,1.79,1,56,19,
750502831835664389,Rental unit in Norrmalm · ★5.0 · 1 bedroom · 2 beds · 1 bath,485890050,Gibbie,,Norrmalms,59.3352285,18.0523452,Entire home/apt,,3,6,2023-07-23,0.74,1,0,6,
751113714236952723,Serviced apartment in Bromma · 2 bedrooms · 1 bed · 1.5 baths,29216177,Mc,,Bromma,59.33579,17.96692,Entire home/apt,1157,1,2,2023-02-20,0.16,2,90,2,
751209546996874850,Rental unit in Norrmalm · ★4.70 · 1 bedroom · 2 beds · 1 bath,60382478,Elias,,Norrmalms,59.3489488,18.0392592,Entire home/apt,1004,3,143,2023-12-25,10.41,38,0,130,
751361890604322003,Rental unit in Enskede-Årsta-Vantör · 1 bedroom · 1 bed · 1 shared bath,351816298,Marianne,,Enskede-Årsta-Vantörs,59.25791,18.0234,Private room,500,1,0,,,1,362,0,
752590845504695126,Guesthouse in Hässelby-Vällingby · ★5.0 · 1 bedroom · 4 beds · 1.5 baths,486293391,Annelie,,Hässelby-Vällingby,59.365421,17.8022243,Entire home/apt,2000,1,3,2023-07-24,0.44,1,56,3,
752750801583498829,Condo in Södermalm · ★5.0 · 1 bedroom · 2 beds · 1 bath,15851099,Barbara,,Södermalms,59.3129432632489,18.07715410185244,Entire home/apt,2027,2,17,2023-12-17,3.67,1,77,17,
752800671385386447,Rental unit in Kista · 3 bedrooms · 5 beds · 3 baths,486323479,Mirza,,Rinkeby-Tensta,59.39683,17.94963,Entire home/apt,1300,90,0,,,1,365,0,
753481457493991527,Villa in Enskede-Årsta-Vantör · 2 bedrooms · 3 beds · 1.5 baths,486446725,Christine,,Enskede-Årsta-Vantörs,59.27922,18.08296,Entire home/apt,,7,1,2023-06-09,0.15,1,0,1,
753517243321363085,Guesthouse in Älvsjö · ★4.83 · 1 bedroom · 4 beds · 1 bath,141967571,Stina,,Älvsjö,59.27424,17.9628,Entire home/apt,1200,1,6,2023-10-31,0.46,1,273,4,
754065527422742907,Rental unit in Östermalm · 1 bedroom · 1 bed · 1 bath,134860777,Abi,,Östermalms,59.3414,18.0673,Entire home/apt,995,119,0,,,1,365,0,
754226919610219983,Loft in Norrmalm · 1 bedroom · 2 beds · 1.5 baths,24663276,Daniel,,Norrmalms,59.33764696614282,18.056653393136333,Entire home/apt,2200,7,0,,,1,83,0,
754273162122083427,Condo in Södermalm · ★4.83 · 1 bedroom · 2 beds · 1 shared bath,16200447,Neva,,Södermalms,59.31587,18.08477,Shared room,,2,23,2023-10-01,1.68,1,0,22,
754401494758005813,Townhouse in Björkhagen · 4 bedrooms · 4 beds · 2 baths,84744870,Noa,,Skarpnäcks,59.29076,18.11189,Entire home/apt,2700,5,1,2023-08-14,0.22,1,55,1,
755129398377722211,Guest suite in Älvsjö · ★4.78 · 1 bedroom · 1 bed · 1 bath,486776732,Preeti,,Älvsjö,59.28694,17.99189,Entire home/apt,990,2,18,2023-10-29,1.36,1,342,15,
755146977323087750,Villa in Bromma · 5 bedrooms · 6 beds · 2.5 baths,102733089,Danielle,,Bromma,59.34757,17.90019,Entire home/apt,2500,3,1,2023-08-01,0.20,1,119,1,
755800073690354078,Rental unit in Enskede-Årsta-Vantör · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,40503118,Nina,,Enskede-Årsta-Vantörs,59.257307,18.0337229,Private room,457,4,6,2023-10-06,0.45,1,150,4,
